frame,class,confidence,x_center,y_center
51,4,0.7084744572639465,927,657
51,4,0.6482453942298889,597,492
51,4,0.49267807602882385,1277,687
51,4,0.434634268283844,1557,640
52,4,0.8149418234825134,1281,494
52,4,0.8102968335151672,1539,500
52,4,0.6613368391990662,1568,640
52,4,0.6425597667694092,587,493
52,4,0.5947880148887634,1819,643
52,4,0.5906680822372437,938,656
52,4,0.5668930411338806,1103,520
52,4,0.38414835929870605,1287,687
52,4,0.26957160234451294,203,494
53,4,0.8346290588378906,1270,495
53,4,0.8145325779914856,1530,500
53,4,0.7901324033737183,1092,520
53,4,0.759274423122406,1296,687
53,4,0.5599826574325562,1466,640
53,4,0.49699878692626953,1579,641
53,4,0.4303853511810303,578,492
53,4,0.4141174852848053,1169,609
53,4,0.26524266600608826,194,493
54,4,0.8460219502449036,1261,495
54,4,0.8238798379898071,1521,500
54,4,0.8137063980102539,1081,520
54,4,0.6605069041252136,1305,687
54,4,0.6129207611083984,1466,641
54,4,0.5305089354515076,1840,641
54,4,0.3812290132045746,568,493
54,4,0.3481810688972473,1183,609
55,4,0.8292598724365234,1251,495
55,4,0.8242815732955933,1510,500
55,4,0.7948758602142334,1069,520
55,4,0.756159782409668,971,657
55,4,0.6556779742240906,1316,687
55,4,0.5449000000953674,558,493
55,4,0.4782036244869232,1466,640
55,4,0.31701985001564026,1197,608
56,4,0.8368403315544128,1242,495
56,4,0.8081961274147034,1057,519
56,4,0.786419153213501,981,657
56,4,0.7624572515487671,1325,686
56,4,0.7228645086288452,1501,500
56,4,0.5663178563117981,1861,641
56,4,0.3733491003513336,548,493
56,4,0.372590571641922,161,492
57,4,0.8255293369293213,994,657
57,4,0.7974163889884949,1492,500
57,4,0.7922797203063965,1232,495
57,4,0.7690770626068115,1870,641
57,4,0.7396641373634338,1046,520
57,4,0.6272225975990295,150,493
57,4,0.4288184344768524,1467,641
57,4,0.2553834617137909,1334,687
58,4,0.8306406736373901,1482,500
58,4,0.7960045337677002,1005,657
58,4,0.761590301990509,1223,494
58,4,0.7612287402153015,140,493
58,4,0.7506195306777954,1034,519
58,4,0.7460992336273193,1881,642
58,4,0.4840201735496521,1238,608
58,4,0.46773001551628113,1466,640
58,4,0.3333489000797272,530,493
59,4,0.8282135128974915,1017,655
59,4,0.8248463869094849,1213,495
59,4,0.803997278213501,1472,499
59,4,0.7411627769470215,1023,519
59,4,0.6740379333496094,1641,639
59,3,0.6494578719139099,1911,531
59,4,0.6370625495910645,130,493
59,4,0.5603793263435364,1891,641
59,4,0.5351382493972778,520,494
59,4,0.3606359362602234,1466,641
59,4,0.2839764356613159,1251,608
60,4,0.8123974204063416,1203,495
60,4,0.8111550807952881,1028,656
60,4,0.7820018529891968,1462,499
60,3,0.747147798538208,1906,530
60,4,0.7324817180633545,1651,639
60,4,0.5754207372665405,1012,519
60,4,0.46495693922042847,119,492
60,4,0.3768972158432007,1265,608
61,4,0.8418654799461365,1194,495
61,4,0.7987809181213379,1040,656
61,4,0.793319046497345,1000,518
61,4,0.7878272533416748,1452,500
61,4,0.7733644843101501,1662,639
61,3,0.6253129839897156,1899,531
61,4,0.4000597596168518,1910,460
61,4,0.37959280610084534,1279,608
61,4,0.3461390435695648,1373,686
61,3,0.2701624929904938,1903,642
62,4,0.8432900905609131,1184,495
62,4,0.8065135478973389,1671,639
62,4,0.7943673133850098,1443,499
62,4,0.6888265013694763,1383,687
62,4,0.6837829351425171,1051,657
62,4,0.672295331954956,1892,531
62,4,0.5436820387840271,989,518
63,4,0.8392515778541565,1174,495
63,4,0.783704400062561,1432,500
63,4,0.779708981513977,979,518
63,4,0.7333805561065674,1884,529
63,4,0.7329410314559937,1063,656
63,4,0.5700133442878723,1392,687
63,4,0.38655808568000793,1682,639
63,3,0.2616410553455353,1912,642
64,4,0.8404734134674072,1165,495
64,4,0.7954679727554321,967,518
64,4,0.7805419564247131,1423,499
64,4,0.7234281301498413,1871,528
64,4,0.5825846791267395,1401,687
65,4,0.8434544801712036,1155,495
65,4,0.8184460401535034,1859,529
65,4,0.8038591742515564,955,518
65,4,0.794990062713623,1413,500
65,4,0.7694008350372314,1412,687
65,4,0.4920603930950165,1086,657
66,4,0.8404677510261536,1145,495
66,4,0.8102736473083496,1404,501
66,4,0.8065467476844788,1421,686
66,4,0.8048125505447388,1847,528
66,4,0.6475257277488708,1096,657
66,4,0.27380871772766113,944,518
67,4,0.8489474058151245,1835,528
